post_id	text	date	num_comments	num_likes	num_reposts	attachment_types
26740	Ищем космического графического дизайнера в штат. Нужно любить и уметь  делать полиграфию (листовки, буклеты, газеты, стикеры). Быть быстрым и няшным.<br><br>а еще: WEB дизайнера ( Bootstrap), <br>графический дизайнер (Prepress),<br>дизайнер верстальщик (Indesign),<br><br>Жаждем ссылок на работы и пару слов о себе — elemarus@gmail.com<br><br>ЮРИСТЫ (54 и 67 законы)<br><br>Работа в бесчеловечных условиях в лучшей в мире команде!!!<br>Крутая возможность поработать 24/7 с воодушевленными людьми на тем, чтобы сделать мир лучше.<br><br>звоните +7 926 762 84 78<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-05 09:05:01	44	277	61	photo
26724	Дорогие друзья!<br>Сегодня последняя возможность принять участие в подготовке настоящей предвыборной социологии. Мы очень ждем вас, регистрируйтесь на инструктаж здесь!<br>https://podio.com/webforms/4928166/385108<br><br>После небольшого тренинга в штабе волонтеры превратятся в волонтеров-социологов и сделают несколько интервью с прохожими на улицах, в парках и скверах Москвы.<br><br>Инструктаж займет у вас 30 минут, а выполнение задания "в поле" 3-4 часа.<br><br>Ждем вас завтра в Лялином, 22<br><br>Ищите нашего крутого социолога Аню в лектории =)<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-05 08:05:02	14	51	8	photo,link
26700	Дорогие друзья, это же очень просто! Каждый раз идя домой, испытываю невероятный позитив от такого красивого балкона. Главное - я и вся наша семья абсолютно уверена в слове "НАВАЛЬНЫЙ"! Удачи, ребята, мы с вами!<br>----------------<br>Присылайте Ваши отчеты!<br>[club55284725|Команда Навального. Так победим!]	2013-08-05 05:27:37	31	178	12	photo
26552	Дорогие друзья!<br>Завтра последняя возможность принять участие в подготовке настоящей предвыборной социологии. Мы очень ждем вас, регистрируйтесь на инструктаж здесь!<br>https://podio.com/webforms/4928166/385108<br><br>После небольшого тренинга в штабе волонтеры превратятся в волонтеров-социологов и сделают несколько интервью с прохожими на улицах, в парках и скверах Москвы.<br><br>Инструктаж займет у вас 30 минут, а выполнение задания "в поле" 3-4 часа.<br><br>Ждем вас завтра в Лялином, 22<br><br>Ищите нашего крутого социолога Аню в лектории =)<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-04 22:49:12	27	63	6	photo,link
26513	Отчет Ситуационного центра.<br>4 августа 2013 г.<br><br>Всего было 28 кубов.<br>Статистика (без одного куба на Отрадном, у заявителя выключен телефон):<br><br>— раздали 28670 листовок и газет<br><br>— в среднем на кубе раздали 1061 листовку<br><br>— в среднем на кубе было 4,6 волонтера<br><br>Газеты идут отлично, разбирают их лучше чем листовки.<br><br>С наклейками так же все отлично, популярнее всех все еще большая горизонтальная "за Навального", на втором месте большая круглая.<br><br>Полет отличный! Летим с нами!<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-04 22:05:00	42	93	8	photo
26468	Друзья!<br><br>Завтра, 5 августа, в 20.00 в Штабе (Лялин, 22) наш самый лучший тренер Андрей проведет еще одно собрание для тех, кто хочет принять участие в организации встреч Алексея с избирателями.<br><br>Если вы хотели прийти сегодня и не смогли, если вы готовы тратить несколько дней в неделю или несколько часов в день на очень полезное дело, то мы ждем вас!<br><br>А если у вас возникают вопросы, то пишите на meeting@navalny.ru<br><br>На фото тренер Андрей :)<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-04 20:56:53	19	50	10	photo
26447	Привет, друзья! А вот и список адресов, где будут стоять завтрашние кубы! cube.navalny.ru <br>Чтобы заявить свой куб, заполните заявку здесь https://podio.com/webforms/4779360/373947<br><br>Регистрируйтесь! Вы нам очень нужны!<br><br>9:00-21:00 Щелковская Уральская, 19<br>9:00-12:00 Киевская пересечение Киевской улицы и 2 брянского переулка<br>9:00-13:00 Новогиреево Зеленый проспект, д.81<br>9:00-12:00 Рязанский проспект Рязанский проспект, 75к2<br>11:00-14:00 Цветной бульвар Цветной бульвар 15<br>15:00-21:00 Маяковская Тверская-Ямская, 4<br>16:00-21:00 Сухаревская Малая Сухаревская площадь, д.12<br>16:00-21:00 Славянский бульвар выход из метро в сторону Кутузовского проспекта<br>16:00-21:00 ВДНХ Ракетный бульвар, на уровне д.10 в сквере<br>17:00-21:00 Борисово улица Борисовские Пруды, 14к4<br>17:00-21:00 Орехово Шипиловский пр. вл.39 к.3а<br>17:00-22:00 Щелковская Уральская улица 1А<br>17:00-19:00 Новые Черемушки Улица Гарибальди, возле дома номер 2, у магазина "Марина"<br>17:00-20:00 Тимирязевская Ивановский пр, около стеллы "Парк Дубки"<br>17:00-21:00 Речной вокзал Фестивальная, 13к1<br>17:00-21:00 Водный стадион Кронштадтский бульвар, 7<br>17:30-21:00 Новокосино Новокосинская, 32, напротив входа в супермаркет "Виктория"<br>17:30-21:00 Бабушкинская ул Менжинского 36<br>17:30-22:00 Каховская Выход из метро к гостинице Берлин, М.Юшуньской улице<br>17:30-21:00 Первомайская ул Первомайская 77<br>17:30-21:30 Щукинская ТЦ "Щука"<br>17:30-21:00 Сокольники Сокольническая аллея<br>17:30-21:00 Дубровка У монумента погибшим рабочим 1-го КПЗ (напротив ТЦ "Дубровка")<br>18:00-21:00 Ленинский проспект между Ленинским пр., д.37а и ул. Вавилова,6 (выход из метро к ТЦ "Гагаринский")<br>18:00-21:00 Сокол У ТЦ "Метромаркет"<br>18:00-21:00 Динамо Лениградский пр 36<br>18:00-21:00 Коломенская пр-т Андропова, вл.23<br>18:00-20:30 Тургеневская Фролов переулок, д.2 (у метро, перед театром и ТЦ)<br><br>[club55284725|Команда Навального/ Вступай, координируйся, помогай!]	2013-08-04 20:28:22	19	111	7	photo,link
26297	Вот такие промежуточные данные с голосования на Дожде.	2013-08-04 17:55:14	136	273	51	photo
26224	Алексей Кортнев о Навальном.	2013-08-04 15:00:49	48	639	151	photo
26200	Привет, автовладельцы!<br>Наклейками за [id129244038| Навального] можно разжиться вот по этим адресамм:<br><br>16:00-21:00 Воробьевы горы: Смотровая площадка<br>16:00-20:00 Волгоградский проспект: Волгоградский проспект, 24с1<br><br>Автоагитация - мега супер важная история! Даешь визуальный захват города! Приезжайте!<br><br>[club55284725|Команда Навального. Вступай, координируйся, зажигай!]<br>---------------------<br>Регистрируйся для агитации на кубах: cube.navalny.ru<br>Стань заявителем куба: https://podio.com/webforms/4779360/373947	2013-08-04 13:11:17	18	350	48	photo,link
26183	Привет, команда! Вот сегодняшнее расписание кубов! Присоединяйтесь, ждем вас!<br>Регистрируйся для агитации на кубах: cube.navalny.ru<br>Стань заявителем куба: https://podio.com/webforms/4779360/373947<br><br>16:00-21:00 Охотный ряд: пересечение Тверской ул. и Камергерского пер.<br>17:00-21:00 Киевская: пл Киевского Вокзала у ТЦ "Европейский"<br>16:00-21:00 Дмитровская: Бутырская, 97<br>16:00-21:00 Багратионовская: ул. Барклая 10<br>9:00-12:00 Киевская: пересечение Киевской ул. и 2-го Брянского пер.<br>15:00-19:00 Кропоткинская: памятник Энгельса<br>15:00-20:00 Речной вокзал: Южный выход метро<br>10:00-14:00 Тимирязевская: Площадка перед д.21Б и 19-21 по Яблочковой улице, у выхода из метро<br>12:00-15:00 Пушкинская: Страстной бульвар у памятника Высоцкому<br>12:00-16:00 Речной вокзал: парк Дружбы у памятника (около прудов)<br>16:00-20:00 Юго-Западная: Москва, улица 26-ти Бакинских Комиссаров, д. 7, кор. 5 (на пешеходном бульваре)<br>15:00-18:00 Тимирязевская: парк "Дубки" у ротонды в центре парка<br>12:00-20:15 ВДНХ: проспект Мира д 146<br>15:00-20:00 Авиамоторная: ул. Авиамоторная на пересечении с шоссе Энтузиастов (парк. им. Калинина)<br>14:00-19:00 Отрадное: ул Декабристов 17 (возле к/т Байконур)<br>17:30-22:00 Каховская: Выход из метро к гостинице Берлин, М.Юшуньской улице<br>14:00-18:00 Кантемировская: Пролетарский пр-т, 23, выход к магазину Шатура<br>12:00-21:00 Сокольники: Сокольническая площадь<br>15:00-19:00 Ленинский проспект: Ленинский проспект, 39С1 (площадка у метро)<br>9:00-21:00 Щелковская: Уральская, 19<br>13:00-21:00 Владыкино: Сигнальный проезд, 6а<br>15:00-19:00 Войковская: Ленинградское ш., д.16А стр.4<br>12:00-17:00 Щелковская: Хабаровская, 12/23, "7й континент"<br>16:00-21:00 Пражская: ул.Красного маяка 2<br>15:00-19:00 Люблино: г. Москва, ул. Совхозная, д. 12<br>17:00-20:00 Троицк: Октябрьский бульвар, 12а<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-04 12:10:16	17	107	17	photo
25935	Друзья, смотрите отчет Ситуационного центра. <br>Отличный день! Завтра новый!<br><br>а) Инциденты:<br>— на Лосиноостровской заявителя куба ударили в нос. Провокатор быстро уехал на велосипеде. Была вызвана полиция, на место выехал юрист. Было написано заявление в полицию и фиксация произошедшего в травмпункте (хотя мед. помощь и не понадобилась) — на Трубной охранники ТЦ пытались запретить раздавать агитматериалы около них, т.к. "частная земля", но документы показывать отказались. Вызывали полицию, которая разрешила продолжать агитацию.   <br>б) Статистика:  — раздали 42345 листовок — в среднем на каждом кубе раздали 1008 листовок — в среднем на каждом  кубе 4,3 волонтера   <br><br>Участились случаи, когда собянинцы располагаются рядом с нами. Листовки с текстом про встречу Алексея с избирателями в районе тоже очень хорошо идут, разбирается пачка за минут 15.	2013-08-03 21:33:48	132	189	28	photo
25904	Друзья!<br><br>Мы срочно набираем людей в команду для организации встреч Алексея с избирателями. Сейчас мы заняты югом Москвы, но если у вас есть желание помочь в своем районе - тоже приходите, волонтеров много не бывает ;)<br><br>Встреча состоится во дворике нашего Штаба (Лялин, 22) завтра, 4 августа, в 12:00, а сразу после встречи мы с вами начнем делать настоящую политику :)<br><br>Приходите, мы ждем вас. Помните, вы и есть Команда Навального!<br><br>------------------------<br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]<br>Регистрируйся для агитации на кубах: cube.navalny.ru<br>Стань заявителем куба: https://podio.com/webforms/4779360/373947	2013-08-03 20:04:14	34	85	19	photo,link
25734	Корреспонденты с мест событий :)<br><br>Встреча А.Навального в Бутово прошла успешно.. <br>Не было ни одной попытки отжать у него мобилу))<br>Фотик давал сбои, поэтому получилось сделать только несколько видеоотрезков.	2013-08-03 15:37:46	89	137	7	
25707	Привет, друзья!<br><br>У нас снова ярмарка вакансий.<br>Зовем к себе работать людей вот на какие задачи:<br><br>Отвечать на звонки в call centre.<br>Встречать гостей на reception.<br>Секретарь.<br>Дизайнер-верстальщик со знанием Indesign.<br><br>Звоните, если это про вас +79267628478<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-03 15:05:03	59	55	12	photo
25661	Всем-всем-всем нашим активистам с автомобилями!<br><br>Наклеить наклеечку за [id129244038|Навального] на стекло Вашего авто сегодня можно тут:<br><br>Смотровая площадка МГУ с 16.00 до 21.00<br>Крымская набережная, у подземного перехода со стороны ЦДХ с 15.00 до 19.00<br>Волгоградский проспект, 24с1 (под знаком Макдака, у подземного перехода) с 16.00 до 20.00<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-03 14:25:58	64	259	34	photo
25614	Друзья, продолжаем кубиться! Вот актуализированный список кубов. Приезжайте!<br>А еще регистрируйтесь здесь: cube.navalny.ru<br>Чтобы заявить свой куб, заполните заявку здесь https://podio.com/webforms/4779360/373947<br><br>Время - Станция метро - Адрес проведения куба<br>16:00 21:00 Арбатская (Арбатско-Покровская линия) пересечение ул. Новый Арбат и Арбатского пер., Новый Арбат, 11<br>9:00  12:00 Зеленоград Крюковская площадь<br>11:00 14:00 Баррикадная <br>16:00 21:00 Багратионовская ул. Барклая 10<br>12:00 16:00 Фрунзенская Комсомольский пр-т, 28<br>16:00 21:00 Славянский бульвар выход из метро в сторону Кутузовского проспекта<br>15:00 19:00 Кропоткинская пл. Пречистенские ворота, д. 1/2, у памятника Энгельсу<br>15:00 21:00 Речной вокзал Южный выход метро<br>10:00 14:00 Тимирязевская Площадка перед д.21Б и 19-21 по Яблочковой улице, у выхода из метро<br>14:00 18:00 Пушкинская Страстной бульвар у памятника Высоцкому<br>12:00 12:00 Строгино ул. М. Катукова, д. 26 (аллея парка "Москворецкий, вблизи стадиона "Янтарь")<br>17:00 21:00 Новокузнецкая У выхода из метро Новокузнецкая<br>12:00 15:00 Сокол У ТЦ "Метромаркет"<br>15:00 21:00 ВДНХ Продольный проезд, перед входом в ВВЦ<br>11:00 15:00 Водный стадион улица Адмирала Макарова, 14/2 (выход из метро - последний вагон из центра)<br>12:00 17:00 Речной вокзал парк Дружбы у памятника (около прудов)<br>13:00 17:00 Динамо Лениградский пр 36<br>13:00 18:00 Алтуфьево Парк ВИСХОМ, рядом с кафе "Летнее кафе у пруда"<br>17:00 20:00 Троицк Сиреневый бульвар, 5<br>14:00 19:00 Трубная сквер на неглинной<br>12:00 19:00 Красные ворота <br>17:30 21:00 Сухаревская Малая Сухаревская площадь 12<br>12:00 20:15 ВДНХ проспект Мира д 146<br>14:00 19:00 Отрадное ул Декабристов 17 (возле к/т Байконур)<br>16:00 20:00 Цветной бульвар Цветной бульвар, 17<br>14:00 19:00 Авиамоторная Шоссе Энтузиастов, 12, корп.2, около торгового центра Город<br>11:00 15:30 Первомайская ул Первомайская 77<br>14:00 19:00 Лосиноостровская платформа Лосиноостровская<br>14:00 18:00 Кантемировская Пролетарский пр-т, 23, выход к магазину Шатура<br>15:00 20:00 Ленинский проспект Ленинский проспект, 39С1 (площадка у метро)<br>12:00 21:00 Сокольники Сокольническая площадь<br>12:00 15:00 Преображенская площадь ул б. черкизовская д4к1<br>16:00 21:00 Дмитровская Бутырская, 97<br>9:00 21:00 Щелковская Уральская, 19<br>13:00 21:00 Рязанский проспект Рязанский проспект, 75к2<br>15:00 19:00 Войковская Ленинградское ш., д.16А стр.4<br>15:00 19:00 Сокол Ленинградский пр. 73 корп 2 (выход к ул. Алабяна)<br>11:00 17:00 Таганская Нижняя Радищевская улица, 5с3 (пешеходная зона у Таганской-кольцевой)<br>16:00 21:00 Люблино г. Москва, ул. Совхозная, д. 12<br><br>Ждем веселых фоточек с кубов! Заполняйте альбом в паблике! :)<br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-03 13:40:30	30	82	10	photo,link
25402	Привет, друзья! Начинаем публиковать сводки из нашего ситуационного центра.<br>Мы постоянно мониторим происходящее и, при необходимости, готовы выехать с бригадой мобильных юристов и моральной поддержки =)<br><br>Наверняка вам интересно, что происходит у нас на кубах, правда ведь?<br>Вот сегодняшняя ситуация:<br><br>Всего было 50 кубов.<br><br>а) Инциденты:<br>— на Комсомольской полиция попросила перенсти куб, так как территория РЖД. Сотрудники полиции показали соответствующие бумаги, это оказалось так, куб перенесли на 300 метров, раздаче не помешало<br>— на Аэропорту перекрыто половина площади (ремонтные работы), куб был перенесен, раздаче не помешало<br><br>б) Статистика:<br>— было роздано 62850 листовок<br>— в среднем на кубе роздано 1285 листовок<br>— в среднем на кубе было 5,22 волонтера<br><br>В общем, все у нас позитивно и классно. А главное, количество агитационных контактов растет.<br>Приходите завтра - увидите все своими глазами: cube.navalny.ru <br><br>[club55284725|Команда Навального. Вступай, координируйся, помогай!]	2013-08-02 22:58:08	129	133	11	photo,link
25336		2013-08-02 21:34:15	30	229	51	photo
25294	Команда, продолжаем кубиться! cube.navalny.ru<br><br>Завтра у нас 3 автокуба:<br>16:00 21:00 Воробьевы горы: Смотровая площадка<br>16:00 20:00 Волгоградский проспект: Волгоградский проспект, 24с1<br>15:00 19:00 Октябрьская: Крымская набережная, у подземного перехода со стороны ЦДХ<br><br>И еще очень много других, где вам также могут помочь наклеить стикеры на автомобили:<br>12:00 15:00 Преображенская площадь ул б. черкизовская д4к1<br>15:00 18:00 Южная ул.Днепропетровская, 1<br>9:00 12:00 Зеленоград Крюковская площадь<br>11:00 14:00 Баррикадная <br>16:00 21:00 Багратионовская ул. Барклая 10<br>12:00 16:00 Фрунзенская Комсомольский пр-т, 28<br>16:00 21:00 Славянский бульвар выход из метро в сторону Кутузовского проспекта<br>15:00 19:00 Кропоткинская пл. Пречистенские ворота, д. 1/2, у памятника Энгельсу<br>15:00 21:00 Речной вокзал Южный выход метро<br>10:00 14:00 Тимирязевская Площадка перед д.21Б и 19-21 по Яблочковой улице, у выхода из метро<br>12:00 17:00 Пушкинская Страстной бульвар у памятника Высоцкому<br>12:00 12:00 Строгино ул. М. Катукова, д. 26 (аллея парка "Москворецкий, вблизи стадиона "Янтарь")<br>17:00 21:00 Новокузнецкая У выхода из метро Новокузнецкая<br>12:00 15:00 Сокол У ТЦ "Метромаркет"<br>15:00 21:00 ВДНХ Продольный проезд, перед входом в ВВЦ<br>11:00 15:00 Водный стадион улица Адмирала Макарова, 14/2 (выход из метро - последний вагон из центра)<br>12:00 17:00 Речной вокзал парк Дружбы у памятника (около прудов)<br>13:00 17:00 Динамо Лениградский пр 36<br>13:00 18:00 Алтуфьево Парк ВИСХОМ, рядом с кафе "Летнее кафе у пруда"<br>17:00 20:00 Троицк Сиреневый бульвар, 5<br>14:00 19:00 Трубная сквер на неглинной<br>12:00 19:00 Красные ворота <br>17:30 21:00 Сухаревская Малая Сухаревская площадь 12<br>12:00 20:15 ВДНХ проспект Мира д 146<br>14:00 19:00 Отрадное ул Декабристов 17 (возле к/т Байконур)<br>16:00 20:00 Цветной бульвар Цветной бульвар, 17<br>14:00 19:00 Авиамоторная Шоссе Энтузиастов, 12, корп.2, около торгового центра Город<br>11:00 15:30 Первомайская ул Первомайская 77<br>14:00 19:00 Лосиноостровская платформа Лосиноостровская<br>14:00 18:00 Кантемировская Пролетарский пр-т, 23, выход к магазину Шатура<br>15:00 20:00 Ленинский проспект Ленинский проспект, 39С1 (площадка у метро)<br>12:00 21:00 Сокольники Сокольническая площадь<br>16:00 21:00 Дмитровская Бутырская, 97<br>9:00 21:00 Щелковская Уральская,19<br>13:00 21:00 Рязанский проспект Рязанский проспект, 75к2<br>15:00 19:00 Войковская Ленинградское ш., д.16А стр.4<br>15:00 19:00 Сокол Ленинградский пр. 73 корп 2 (выход к ул. Алабяна)<br>11:00 17:00 Таганская Нижняя Радищевская улица, 5с3 (пешеходная зона у Таганской-кольцевой)<br>15:00 19:00 Люблино г. Москва, ул. Совхозная, д. 12	2013-08-02 20:29:22	67	111	7	photo,link
25188	Друзья, мы продолжаем нашу серию социологических исследований.<br><br>На прошлой неделе к нам пришло 140 волонтеров, они прошли краткий курс молодого социолога в штабе и опросили 1200 москвичей!<br><br>Вы снова нужны нам, на этот раз в выходные!<br><br>После небольшого тренинга в штабе волонтеры превратятся в волонтеров-социологов и сделают несколько интервью с прохожими на улицах, в парках и скверах Москвы.<br><br>Инструктаж займет у вас 30 минут, а выполнение задания "в поле" 3-4 часа.<br><br>Работа "в полях" будет происходить 3, 4 и 5 августа.<br>Регистрируйтесь на инструктаж здесь!<br>https://podio.com/webforms/4928166/385108<br><br>Ждем вас в субботу, воскресенье и понедельник в Лялином, 22<br><br>Ищите нашего крутого социолога Аню в лектории =)<br><br>[club55284725|Команда Навального. Вступаем, координируемся, помогаем!]	2013-08-02 15:05:05	38	72	12	photo,link
25057	Друзья,<br><br>Вы возможно уже видели в городе наклейки на автомобили «измени Россию начни с Москвы» и «Навальный» на заднем стекле. А возможно и не видели — их пока очень мало. Раньше их можно было получить только в штабе.<br><br>С сегодняшнего дня на всех кубах есть автокомплекты. Вы можете подъехать к любому кубу и там взять у волонтёров комплект для обклейки своего автомобиля. <br>Даже 500 автомобилей с наклейками в городе заметны, а 2000 автомобилей сделают так, что по пути на работу и с работы каждый автомобилист несколько раз будет видеть машину с нашими наклейками.<br><br>Приходите сегодня на кубы, берите комплекты :)<br><br>Адреса сегодняшних кубов тут: cube.navalny.ru<br>Или тут: http://vk.com/wall-55284725_25055<br><br>[club55284725|Команда Навального. Вступаем, координируемся, помогаем!]	2013-08-02 13:25:00	75	403	59	photo,link
25055	Привет, вот расписание кубов на сегодня! cube.navalny.ru<br><br>17:00 21:00 Люблино г. Москва, ул. Совхозная, д. 12<br>16:00 21:00 Лосиноостровская платформа Лосиноостровская<br>17:00 21:00 Новокосино Новокосинская, 32, напротив входа в супермаркет "Виктория"<br>17:00 21:00 Войковская на площадке у ТЦ Метрополис, Ленинградское ш., д. 16А, стр. 4<br>18:00 22:00 Тульская ул.Большая Тульская, д.13<br>17:30 21:00 Баррикадная на площади возле памятника<br>16:00 21:00 Марьина роща Сущевский вал, 59<br>15:00 21:00 Комсомольская выход из метро Комсомольская со стороны Ленинградского и Ярославского вокзала<br>17:00 21:00 Зеленоград Привокзальная площадь<br>18:00 21:00 Бибирево Россия, Москва, м. Биберево, рядом Костромская улица, дом 17<br>17:30 21:30 Текстильщики ул.Люблинская 4к2<br>17:00 21:00 Полежаевская Хорошевское шоссе, д.35к1<br>15:00 21:00 Щелковская Уральская, 19<br>17:00 21:00 Белорусская Лесная, 5<br>16:00 21:00 Коньково 25 м. от выхода из метро Коньково<br>17:00 21:00 Сокольники Сокольническая площадь<br>17:00 21:00 Ленинский проспект Ленинский проспект, 39С1 (площадка у метро)<br>17:00 22:00 Бауманская Пересечение улиц Фридриха Энгельса и Ладожской, у д.1/2 по Ладожской<br>18:00 21:00 Шаболовская Шаболовка, 32<br>17:30 21:00 Бабушкинская ул Менжинского 36<br>19:00 22:00 Перово ул. 2-я Владимирская улица, 38/18<br>17:30 21:00 Преображенская площадь ул. Большая Черкизовская, д.3, корп.1<br>17:30 21:00 Первомайская ул Первомайская 77<br>17:30 20:00 Черкизовская Ул. Б. Черкизовская д. 125<br>17:00 21:00 Авиамоторная У входа в сквер напротив д.14, Авиамоторная улица<br>17:00 21:00 Новогиреево Между Киргизией и ТЦ "Новогиреево"<br>16:00 20:00 Университет Ломоносовский проспект, 25к1<br>17:00 21:00 Водный стадион Кронштадтский бульвар, 7<br>17:30 21:00 Трубная У выхода из метро<br>17:30 21:00 Арбатская (Арбатско-Покровская линия) Гоголевский бульвар<br>17:30 21:00 Сухаревская Малая Сухаревская площадь 12<br>17:00 21:00 Профсоюзная Профсоюзная,19<br>12:00 18:00  у магазина "Манго" (Воротынская, 18)<br>18:00 22:00 Бульвар Дмитрия Донского У выхода из метро, у д.2к1 по бульвару Дмитрия Донского<br>17:30 21:00 Аэропорт Ленинградский пр-т, 62а<br>18:00 21:00 Строгино Строгинский бульвар, 30<br>17:30 21:00 Молодежная Ельнинская улица, д.23 (у выхода из метро)<br>17:00 20:00 Речной вокзал парк Дружбы у памятника (около прудов)<br>17:30 21:00 ВДНХ Пересечение проспекта Мира и Останкинского проезда, у входа в парк Космонавтов<br>17:00 21:00 Тверская Тверской бульвар, памятник Тимирязеву<br>18:30 22:00 Новые Черемушки улица Гарибальди, 23 (ТЦ "Панорама")<br>17:00 20:00 Ясенево Ясногорская улица, 13с1<br>7:00 9:30 Юго-Западная Проспект Вернадского, 109<br>17:00 21:00 Новокузнецкая У выхода из метро Новокузнецкая<br>17:00 21:00 Чертановская Северный вестибюль, выход из метро в сторону Балаклавского пр-та<br>17:00 20:00 Чеховская Страстной Бульвар, к памятника Высоцкому<br>18:00 21:00 Юго-Западная<br>17:00 21:00 Красносельская ТТК, Верхняя Красносельская 3а (ТЦ "Тройка")	2013-08-02 13:19:42	38	93	9	photo,link
24720	Друзья, привет!<br>С сегодняшнего дня мы открываем новую рубрику, в которой будем публиковать высказывания людей, которые открыто поддерживают [id129244038|Алексея Навального]  и его избирательную кампанию. Они пожертвовали деньги в избирательный фонд и объясняют, почему. Это интересные и успешные люди.<br>Присоединиться к ним может каждый.  Мы создали инструмент, который помогает сгенерировать квитанцию для пожертвований: pd4.navalny.ru<br><br>[club55284725|Команда Навального. Вступаем, координируемся, помогаем!]	2013-08-01 21:25:04	171	601	95	photo,doc
24687	Ура! Мы начинаем автоагитацию!<br><br>Завтра мы начнем клеить наши замечательные наклеечки на автомобили наших замечательных волонтеров-агитаторов!<br><br>Разжиться такой наклейкой можно будет на специальных автокубах.<br>Завтра они будут стоять по адресам:<br><br>16:00 - 21:00 Воробьевы горы <br>19:00 - 22:00 Парк Победы: Пересечение улиц Барклая и Кутузовского проспекта<br>18:00 - 21:00 Волгоградский проспект: Волгоградский проспект, 24с1<br><br>[club55284725|Команда Навального. Вступаем, координируемся, помогаем!]	2013-08-01 21:05:04	89	236	28	photo,doc
