post_id	text	date	num_comments	num_likes	num_reposts	attachment_types
147894	Борьба за #20 продолжается. В прошлую среду мы опубликовали инструкцию о том, как в рамках кампании #Двадцать можно внести законопроект о незаконном обогащении в Госдуму через региональный парламент, и всего за несколько дней на на призыв откликнулись сторонники из 19 регионов! Присоединяйтесь и вы!	2015-04-15 23:45:33	2	79	11	photo,link
147883	«Коммерсант» пытался разобраться, почему, несмотря на все громкие заявления и меры по оптимизации бюрократической машины, общее число чиновников на деле год от года лишь увеличивается.	2015-04-15 22:00:51	2	70	13	photo,link
147871	Отличное, как, впрочем, и всегда, расследование «Новой газеты» о том, каким образом предприятие-«национальное достояние» разыгрывает свои тендеры. И как средства распределяются между участниками производственно-пищевой цепи, ведь аппетитом обладает каждое промежуточное звено.	2015-04-15 21:00:32	2	39	6	photo,link
147855	Суд отказался освободить экоузника Е.Витишко по УДО, сославшись на наличие у того взысканий от колонии. Причины взысканий: отдал свою куртку замерзающему заключенному, не поздоровался с сотрудником администрации колонии, делал замечания ругающимся матом охранникам.	2015-04-15 20:00:56	10	168	56	photo,link
147836		2015-04-15 19:01:01	14	107	18	photo,link
147831	По факту растраты бюджетных средств при строительстве научной библиотеки Северного Арктического Федерального Университета на сумму 15,5 млн рублей открыто уголовное дело. Отметим, что этого уголовное дело — уже третье по счету. Ранее были обвинены ректор и проректор САФУ. Последний даже осужден.	2015-04-15 18:00:46	4	41	7	photo,link
147814	КПРФ в канун очередного Дня Победы завесила весь Магадан плакатами со Сталиным. Им «Сталинобуса» было мало, что ли?	2015-04-15 17:00:41	38	34	9	photo,link
147784	Сенаторы опубликовали данные о своих доходах за прошлый год.	2015-04-15 16:01:05	18	38	5	photo,link
147774	В то время, пока сознание многих россиян пребывает в летаргической дреме, Михаил Ходорковский вынужден читать лекцию под названием «Россия: назад в будущее» в Стенфордском университете. Тем более, что зритель оказывается благодарным.	2015-04-15 15:00:11	20	66	10	photo,link
147758	Ранее мы писали, что убытки Первого канала за прошлый год составили около 1 млрд рублей. На сей раз СМИ стала известна величина задолженности перед производителями телеконтента — это более 7 млрд.	2015-04-15 14:01:07	4	60	12	photo,link
147733	Перфекционизм — это неплохо. Но всегда ли он уместен? Власти Москвы объявили конкурс на благоустройство Триумфальной площади. Начальная стоимость контракта — 360 млн рублей.	2015-04-15 13:00:22	25	22	3	photo,link,poll
147718	Начальника управления строительства ОАО «Мосинжпроект», генподрядчика строительства новых станций московского метрополитена, задержали за получение взятки.	2015-04-15 11:30:05	4	37	4	photo,link
147675	Цифра дня — сколько россиян откладывают деньги на случай увольнения.	2015-04-15 09:00:17	28	27	5	photo,link,poll
147669	Вчера суд вынес приговор по «плакатному делу»: сотрудника ФБК Георгия Албурова приговорили к 240 часам общественных работ. Читайте репортаж «Медузы» с суда — там трэш и угар.	2015-04-15 07:30:11	3	56	9	photo,link
147659	Если вы возмутились словам Пескова, что сайт Кремля стоит 50 млн руб, то возмущайтесь сильнее, он стоит 137 миллионов. Расследование Андрея Мищенкова: часть 1 http://ipasserby.livejournal.com/46886.html и часть 2 http://ipasserby.livejournal.com/47156.html.	2015-04-15 01:30:02	3	194	55	photo
147638	Почему печальный опыт лесных пожаров ничему не учит россиян? Читайте большую аналитическую статью «Йода» и «Гринпис». От себя добавим, что до 2007 года за пожарную безопасность в лесах отвечала единая структура — Гослесохрана, в штате которой было примерно 70 000 лесников-обходчиков и около 130 000 других работников лесного хозяйства. Но с принятием нового Лесного кодекса Гослесохрану упразднили, а ее функции распределили между чиновниками и частными арендаторами. А ведь власть предупреждали...	2015-04-14 23:15:09	8	77	22	photo,link
147616	Читайте большое интервью Валерия Спиридонова — первого в мире человека, которому предстоит операция по пересадке головы. Его на месяц введут в кому, температуру организма снизят, через нервные волокна будет проходить низкий электрический ток, а для стимулирования их сращивания применят особый химический состав биогеля. Подобным образом уже возвращали подвижность собакам с перебитым позвоночником: сработало.	2015-04-14 22:15:07	16	56	12	photo,link
147608	Всем нам известно это чувство печали	2015-04-14 21:44:18	11	173	14	photo
147600	Фонд борьбы с коррупцией ранее направлял письмо вице-премьеру Рогозину с тем, чтобы тот дал нам разъяснения по вопросу явно не обошедшегося без коррупционной составляющей ребрендинга концерна «Калашников». Цена сайта завышена в 64 раза, при этом техзадание не выполнено, контракт ушел «своим» людям, причем за месяц до решения УФАС, ну и т.д. И вот, наконец, мы получили ответ. Хмм...	2015-04-14 21:00:20	3	69	17	photo,link
147587	Россия потратит на повышение зарплат в Абхазии более 500 млн. руб.	2015-04-14 20:00:44	9	110	26	photo,link
147573	РБК: У Минфина не хватает 26 миллиардов рублей для оплаты внутреннего долга.	2015-04-14 19:00:17	5	44	8	photo,link
147526	По какой причине люди так боятся признавать позорные страницы истории своей страны? Нужно назвать геноцид – геноцидом, репрессии – репрессиями, преступление – преступлением. Это первые шаги к тому, чтобы взять на себя ответственность за неповторение подобных трагедий. Чтобы кровь предков не пролилась напрасно. Чтобы эти жертвы не оказались бессмысленными, так ничему и не научив потомков.	2015-04-14 18:01:01	6	111	23	photo,link
147458	Ребята из БлогСочи.ру прогулялись по поселку-призраку, который был построен 3 года назад и предназначался для граждан, попавших под олимпийское расселение. Однако граждан там практически нет, а сама территория пригодна для съемок о том, что будет, если человек вдруг исчезнет с лица земли.	2015-04-14 17:00:33	9	120	26	photo,link
147385	Силуанов потребовал как можно скорее повысить пенсионный возраст.	2015-04-14 15:55:10	45	144	46	photo,link
147330	Депутат без иммунитета. Партиец без партии. Гражданин, официально не имеющий возможности вернуться в Россию. Илья Пономарев дал большое интервью спецкору «Новой газеты», ответив на вопросы о событиях, касающихся всей страны и его лично.	2015-04-14 15:03:21	18	61	11	photo,link
147233	СК говорит, что пчелкинг — это халатность (ст. 293 УК) и развратные действия (ст. 135 УК).	2015-04-14 13:25:11	238	72	16	photo,link
147211	«Плакатное дело», по которому Г.Албурова приговорили к 240 ч. обязательных работ, было полно нелепостей. Так, судебные эксперты на полном серьезе утверждали, что существует некоторое портретное сходство персонажа «Хороший человек» с А.Навальным. Даже экспертизу к материалам дела присовокупили. От себя скажем: если уж на то пошло, то и прокурор по «Плакатному делу» кого-то напоминает.	2015-04-14 12:53:19	15	138	23	photo,link
147205	Судья вынес приговор Албурову — 240 часов обязательных работ.	2015-04-14 12:34:07	21	92	22	photo,link
147192	Началось оглашение приговора по «плакатному делу». Признали виновным. Судья повторяет слова прокурора почти дословно. Прямая трансляция: https://www.youtube.com/watch?v=-O_Ol2KLk7A	2015-04-14 12:06:25	9	69	19	photo,link
147178	«Власть в России сейчас — политические гастарбайтеры, которые приезжают сюда воровать, а свои семьи, свои счета, свою недвижимость держат за границей». Жора — молодец. Посмотрите сами и передайте другому. Сайт о «плакатном деле» здесь: http://delo.alburov.ru/	2015-04-14 11:24:18	14	192	62	video
147160	За кражу плаката с забора прокурор просит наказать Албурова на 3 года условного срока. Многие отреагировали так: ну условно — это хорошо. Но три года условно — это крючок для невиновного человека, когда в любой момент времени по своему желанию ФСИН будет требовать замены условного срока на реальный. Так что не надо, пожалуйста, говорить «ну всё хорошо». Это нехорошо, и сам факт такого требования от прокуратуры — уголовное преступление.	2015-04-14 10:39:42	13	101	24	photo
147136	Удивительно, но этот очерк Б. Стругацкого про возможное возвращение фашизма был написан 20 лет назад. Вот одна цитата: «Знамена у вас будут не красно-коричневые, а — например — черно-оранжевые. Вы будете на своих собраниях кричать не «хайль», а, скажем, «слава!». Не будет у вас штурмбаннфюреров, а будут какие-нибудь есаул-бригадиры, но сущность фашизма останется, а значит, останется ложь, кровь, война...»	2015-04-14 09:00:25	6	203	53	photo,link
147125	Прямые выборы градоначальников — это попытка западных спецслужб дестабилизировать ситуацию в отдельно взятом месте. Такую ахинею на полном серьёзе несет и.о. мэра города Бердска, что под Новосибирском, который в результате выборов никаким мэром, понятное дело, не стал бы.	2015-04-14 07:30:06	12	141	35	photo,link
147104	Подведены промежуточные итоги «оптимизации» здравоохранения. Подсчитав процент смертности, власть заявила, что «ожидаемого роста эффективности и доступности медицинской помощи не произошло». Да ладно?!	2015-04-14 01:30:03	9	125	29	photo,link
147088	Пермский художник Александр Жунев нарисовал на стене одного из пермских домов картину «Распятый Гагарин», приуроченную к Пасхе, совпавшей с Днем Космонавтики. Как объяснил сам Жунев, его картина освещает многовековую борьбу науки с религией. Уже сегодня художник давал показания в полиции.	2015-04-14 00:33:37	17	156	34	photo,link
147031	Наверняка многие уже успели посмотреть нашумевший ролик про «оренбургского Винни-Пуха и его пчёл» в постановке местной танцевальной группы. И, как водится, бравый Следственный комитет не мог обойти подобное своим вниманием.	2015-04-13 23:37:22	76	50	4	photo,link,poll
147021	Большое исследование РБК на тему «Кому на Руси жить хорошо, а кому — не очень».	2015-04-13 23:00:04	8	52	16	photo,link
147008	Алексей Навальный обжаловал в ЕСПЧ решение по своей тяжбе с Ликсутовым. Напомним, в августе 2014 Люблинский суд Москвы вынес решение о том, что опубликованная Навальным информация об офшорах Ликсутова якобы является недостоверной. При этом суд без объяснения причин отказался рассмотреть подтверждающие достоверность информации документы.	2015-04-13 22:00:12	10	80	15	photo,link
146987	«Кремлебот недели!» — новая рубрика в паблике Команды. Тролли, фанатики и экстремисты регулярно оставляют здесь свои прекрасные комментарии, поэтому мы решили помочь им принести стране хоть какую-то пользу. Как известно, улыбка продлевает жизнь, так что читайте шедевры, голосуйте за лучшего кремлебота и делитесь постом. Мы будем смеяться последними)	2015-04-13 21:00:03	20	30	0	photo,photo,photo,photo,photo,photo,photo,photo,photo,poll
146985	Похоже, в телевизионной пропаганде, в отсутствие каких-либо значимых поводов для поднятия чуть подугасшего ура-патриотизма, наметился новый прием.	2015-04-13 19:30:05	1	73	22	photo,link
146967	Роскомнадзору разрешили проверять личную переписку пользователей в интернете. Соответствующее постановление 8 апреля подписал премьер-министр Дмитрий Медведев.	2015-04-13 18:00:32	14	63	18	photo,link
146963	Быть гражданским активистом в современной России, бороться с беззаконием, которое творится иной раз вокруг нас, — дело непростое. Непростое и опасное. Портал ОВД-инфо подготовил доклад о досудебных преследованиях людей, которым хватило смелости в полный голос заявить о своём несогласии с теми или иными событиями.	2015-04-13 17:00:43	4	55	11	photo,link
146943	Очередной факт-перевертыш, когда человек, занимая определенную должность, совершает противоправные деяния, прямо противоположные тому, что он по долгу службы обязан делать.	2015-04-13 14:01:05	5	87	12	photo,link
146926	В свете продуктовых антисанкций и импортозамещения, шагающего по стране, крупные торговые сети находятся под контролем. Так это преподносится. Однако свою выгоду терять никто не хочет, вот и вынуждены сети идти на различные ухищрения. По ссылке — как не дать себя обмануть.	2015-04-13 13:01:16	22	83	17	photo,link
146901	Справоросы предлагают создать реестр российского ПО, которому должен отдаваться приоритет. В случае закупок иностранного софта нужно будет представить обоснование его необходимости.	2015-04-13 11:05:07	20	21	2	photo,link
146879	Папа Франциск заявил, что три главных преступления ХХ века — это нацизм, сталинизм и геноцид армян. Второй пункт вызвал в российском интернете много возмущения. Напомним, российское официальное духовенство никогда не высказывалось против сталинизма. Напротив, в 2009 году патриарх Кирилл заявил, что вовсе не считает режим Сталина человеконенавистническим.	2015-04-13 09:00:47	42	173	34	photo,link
146876	The Guardian опубликовал большое эссе о приемах информационной войны, которую ведет Кремль.	2015-04-13 07:30:16	6	191	41	photo,link
146792	Похоже, ИП в такси решено окончательно добить. По новому законопроекту, внесенному в Госдуму, ответственность для таксистов, зарегистрированных как ИП, ужесточается. Так, за невыдачу пассажиру кассового чека таксисты будут обязаны платить штраф 20 тыс. руб, за отсутствие шашечек или опознавательного фонаря на крыше — 30 тыс. руб. Этак всех ИП распугают такими законами.	2015-04-12 23:00:17	69	51	13	photo,link
146783	Узника Болотной Леонида Развозжаева не отпустили на похороны матери.	2015-04-12 22:05:24	7	110	16	photo,link
146771	Конструктор Сергей Королёв — человек, благодаря которому СССР покорил космос. Однако от сталинских репрессий не уберегал даже талант. Королёва пытали, сломали обе челюсти и отправили на прииск Мальдяк в Магаданской области. В День космонавтики вспомним историю жизни великого человека.	2015-04-12 21:07:09	6	314	95	photo,link
146743	ОСАГО сегодня подорожало на 40%.	2015-04-12 20:01:50	20	86	29	photo,link
146711	Приглашенный на РБК эксперт рассказала об экономике и о том, как на нее повлияло присоединение Крыма. На вопрос, чем же всё закончится, ответила: «Помните старую присказку? Либо ишак, либо падишах...»	2015-04-12 19:01:08	22	129	33	video
146702	ПОПУЛЯРНАЯ ПОЛИТИКА<br><br>Наш Я-кошелек, на который мы собираем деньги на выпуск тиража "Популярной политики" в Иркутской области, добавлен на сайт газеты!<br><br>http://www.pop-politics.today <br><br>Путинизм построен на тотальной лжи. Помогите уничтожить право власти на дезинформацию — поддержите выпуск "Популярной политики" в Иркутской области.<br><br>Я-кошелек — 410012233159948	2015-04-12 17:53:25	4	50	6	photo
146694	«Путин и ЖКХ» — неизданное видео Бориса Немцова из проекта «Ложь путинского режима». Это видео по докладу Бориса Немцова «Коммунальные тарифы, Путин и «Газпром» было сделано ещё в июле 2014 года.<br>Выход его в эфир несколько раз откладывался, потому что все новости были забиты сообщениями о российско-украинской войне. Борис Немцов хотел дождаться возвращения интереса россиян к проблемам своей страны и выложить его. Но не довелось.	2015-04-12 14:01:03	4	198	77	video
146683	В Госдуму внесен законопроект об отмене обязательной выдачи УЭК (Универсальных электронных карт). Авторы инициативы указывают на то, что, во-первых, процедура отказа от выдачи не регламентирована, а во-вторых, на то, что сейчас они не пользуются никаким спросом.	2015-04-12 12:10:16	21	46	12	photo,link
146674	Россия стала мировым лидером по уничтожению лесов.	2015-04-12 08:40:01	7	183	48	photo,link
146661	Предприятия ЖКХ тратят 10 млрд рублей в год из бюджета по теневым схемам, заявил вице-премьер Дмитрий Козак.	2015-04-11 23:00:26	8	62	12	photo,link
146647	Правительство собирается отменить ряд детских пособий: http://www.echo.msk.ru/news/1528068-echo.html	2015-04-11 21:50:09	10	84	19	photo
146635	С 1 сентября 2015 вступает в силу закон о запрете хранения персональных данных россиян за рубежом. Google уже перенес свои серверы в Россию, на очереди eBay. Однако никто из участников «великого переселения данных» не может объяснить даже базовые правила этого нововведения. Думцы, принимавшие закон, нагородили много квазиюридической чуши, недоступной переводу на язык технологий. Более подробно об этом читайте в блоге Антона Носика.	2015-04-11 21:00:38	8	59	16	photo,link
146613	Фотограф Alex Const опубликовал в своём Фейсбуке фотосессию семьи Алексея Навального.	2015-04-11 20:00:21	19	215	13	photo,photo,photo,photo,photo,photo,photo,photo,link
146606	«В деле Немцова есть еще один фигурант». Журналист Туманов о подробностях расследования.	2015-04-11 19:00:39	2	46	3	photo,link
146592	20 фраз Стругацких, которые научат мыслить шире.	2015-04-11 17:00:29	5	132	30	photo,link
146534	Друзья, важное голосование! Как вы относитесь к перспективе объединения «Партии прогресса» и «РПР-Парнас» для участия в выборах? Напомним, такое предложение выдвинули петербургские отделения партий, направив своим лидерам — А.Навальному и М.Касьянову — письма с просьбой объединиться.	2015-04-11 14:19:12	57	82	13	photo,poll
146511	А.Навальному и М.Касьянову предложили объединить свои партии. Петербургские отделения партий РПР-Парнас и «Партии прогресса» направили своим лидерам письма с предложением объединиться, пишет «Коммерсантъ». РПР-Парнас, в отличие от «Партии прогресса», зарегистрирована Минюстом, поэтому ее кандидаты могут баллотироваться в Госдуму в 2016 году, минуя муниципальный фильтр. Cопредседатель петербургского отделения РПР-Парнас Андрей Пивоваров полагает, что Михаил Касьянов и Алексей Навальный должны руководить новой организацией совместно.	2015-04-11 13:00:50	27	110	10	photo,link
146505	В сети появился сайт «За свободу собраний в России». Там собирается информация о нарушениях прав человека, выкладываются видеозаписи слушаний на эту тему и собираются подписи под петицией в защиту конституционного права проводить митинги и демонстрации.	2015-04-11 12:00:04	0	163	41	photo,link
146480	Продолжение цикла статей «Россия после кризиса», в которых представители бизнеса делятся своим видением решения проблем российской экономики. На сей раз — мнение Андрея Мовчана, сопредседателя совета директоров группы «Третий Рим».	2015-04-11 08:40:01	11	29	10	photo,link
146440	Министерство мракобесия, больше известное как «Министерство образования и науки», создаст базу личных данных всех школьников страны. Информация о ребенке будет появляться в базе «со дня государственной регистрации рождения». Также Минобрнауки указывает, что сведения будут собираться не только об обучающихся, но и, при необходимости, об их родителях.	2015-04-11 01:00:12	39	78	26	photo,link
146433	Партия Прогресса направила заявление в СК с требованием проверить факты, изложенные в переписке Тимура Прокопенко, и возбудить уголовное дело по статье «Превышение должностных полномочий». Напомним, из переписки выяснилось, что незаконный отказ в регистрации Партии Прогресса курировался из Администрации президента.	2015-04-10 23:55:05	12	58	13	photo,link
146409	Подписывайся на блог борца с коррупцией Алексея Навального! Следи за полем финальной битвы между добром и нейтралитетом!	2015-04-10 23:00:18	5	61	8	photo,link
146397	Подмосковного прокурора поймали в подпольном казино. Он сказал, что ничего о незаконной деятельности казино не знал, а ходил туда ради бесплатной выпивки.	2015-04-10 22:00:01	10	128	23	photo,link
146381	«Ведомости» выступили с духоподъемной статьей: «Забудьте про 84%-е большинство. Важно лишь число тех, кто готов тратить время, средства и силы ради будущего страны».	2015-04-10 21:00:29	3	275	52	photo,link
146374	Портал «Открытая Россия» запустил еще один крутой проект, наглядно иллюстрирующий, что происходит с объемами импорта многих зарубежных товаров, которые ежедневно окружают большинство из нас.	2015-04-10 20:05:12	0	46	13	photo,link
146359	Кто может читать ваши сообщения ВК? Заводя аккаунт в интернет-сервисах, мало кто читает пользовательские соглашения. Между тем, часто в них есть действительно полезная информация — например, о том, кто будет перечитывать личную переписку, кому принадлежат авторские права на статусы, можно ли удалить аккаунт раз и навсегда. Журнал «Секрет фирмы» попросил юристов внимательно их прочитать.	2015-04-10 19:00:30	22	31	6	photo,link,poll
146349	Чистая прибыль «Газпрома» за 2014 год упала более чем втрое. Думаете, это как-то сказалось на размере дивидендов? Ничуть. На их выплату в этот раз просто направлено свыше 90% прибыли. Важные инфраструктурные проекты? А для них есть ФНБ.	2015-04-10 18:00:43	23	80	22	photo,link
146340	Согласно исследованию Sberbank CIB, впервые за 2 года цена продуктов для россиян стала важнее их качества.	2015-04-10 17:00:30	5	48	8	photo,link
146331	Российский оборонно-промышленный комплекс в 2015 году в три раза увеличит производство ракет для систем и комплексов противоракетной обороны.	2015-04-10 15:30:15	10	17	1	photo,link
146321	Строители космодрома «Восточный» возобновили голодовку в связи с невыплатой заработной платы 30 рабочим.	2015-04-10 14:30:29	5	74	12	photo,link
146304	Приложение «Навальный» теперь на iOS и Android! Скачайте блог борца с коррупцией на свой телефон и всегда будьте в курсе новых побед над жуликами и ворами!	2015-04-10 13:30:10	22	81	14	photo,link
146292	Первый канал, контрольный пакет которого принадлежит государству, работает в минус. Чистый убыток Первого канала по итогам 2014 года составил 938,44 миллиона рублей, говорится в отчете телекомпании. В 2014 году, как следует из отчета, Первый канал получил госпомощь в размере 4,029 миллиарда рублей, но это не исправило положения.	2015-04-10 12:30:01	3	88	26	photo,link
146282	Вчера был обнародован проект амнистии, приуроченный ко Дню победы. Он составлен так, что никто из политических заключенных освобожден не будет.	2015-04-10 11:40:10	8	92	18	photo,link
146264	Созданный сотрудниками ФБК проект «Муниципальная пила» разработал алгоритм действий, следуя которому любой человек может проверить эффективность расходования бюджетных средств на благоустройство своего города, района или двора. openrussia.org/post/view/4072/	2015-04-10 09:00:05	3	77	18	photo
146255	Якунин поручил разобраться с «кумовством» в РЖД. Он также подчеркнул, что выступает за то, чтобы дети железнодорожников работали на ж/д транспорте, но не под руководством своих родителей. Напоминаем, племянник главы РЖД Якунина брал в аренду вагоны, а потом сдавал их же в аренду РЖД: http://xn----8sbleojkmgv3ac1j.fuckrkn.me/766010.html. А офшорную империю Якунина и его сына давно разоблачил Навальный: http://66ohzxji.fuckrkn.me/823244.html.	2015-04-10 07:30:07	11	163	46	photo,link
146247	За 20 лет Россия простила другим странам 140 миллиардов долларов. Для понимания масштабности суммы: это половина расходов федерального бюджета 2015 года. Но обидно даже не это. Большая часть долгов — вложения СССР. Это деньги, оторванные от народа, то, ради чего недоедали наши бабушки и дедушки, надеясь, что это — вклад в «светлое будущее» страны.	2015-04-10 01:30:02	1	272	70	photo,link
146237	Чуров наградил Кадырова орденом за выборы. Шутки шутками, а 99% на дороге не валяются.	2015-04-10 00:05:04	11	173	33	photo,link
146226	Разбор ситуации с «Эхом Москвы»: скандал с Лесей Рябцевой и В.Шендеровичем, комплекс советской продавщицы и т.д. «Мокрые, голодные и продрогшие журналисты, как зайцы из рассказа Некрасова, все эти 15 лет прыгали в лодку Алексея Венедиктова. «Эхо» постепенно становилось монополистом в сфере плюралистической информации. И заболело всеми болезнями, присущими любому монополизму».	2015-04-09 23:00:02	5	98	14	photo,link
146207	«Коррупция везде – в ФАС, ФСБ, судах, прокуратуре…». В распоряжение портала Знак.ком попало письмо гендиректора компании «Недрастрой» Василия Гребня, направленное Олегу Плохому, отвечающему за противодействие коррупции. В нем он подробным образом рассказывает, как все плохо с этим противодействием в Тюмени.	2015-04-09 22:00:24	1	96	25	photo,link
146179	После новости о том, что Н.Михалков попросил выделить ему миллиард рублей из Фонда национального благосостояния на создание российского конкурента «Макдоналдса», пермский политик, коллекционер и меценат Андрей Агишев тоже предложил бизнес-идею: создать национальный эротико-патриотический иллюстрированный журнал вместо вражеского Playboy. Давайте устроим мозговой штурм в комментах. Тоже предлагайте свои бизнес-идеи )	2015-04-09 21:00:25	44	90	17	photo,photo,link
146168	«Российские железные дороги» построят железнодорожную инфраструктуру и морской угольный терминал. Где бы вы думали? В Индонезии, элементарно же!	2015-04-09 20:00:06	9	68	19	photo,link
146155	«Известия» сообщили, что в московских храмах начнутся молебны в поддержку импортозамещения и фермеров. Будут ли совершаться священнодействия в помощь рестораторам, туроператорам и оставшимся без работы россиянам, количество которых в 2015 году превысило один миллион, остается неизвестно.	2015-04-09 19:00:42	7	76	20	photo,link
146147	В Госдуму привезут ковчег с мощами Георгия Победоносца. Сказание гласит, что жил змей, нападавший на людей; беспощадный и немилосердный, пожирал детей горожан. Потом Святой Георгий убил прожорливую тварь. Депутатам должно быть страшно.	2015-04-09 18:00:38	1	67	6	photo,link
146133	Лев Шлосберг рассказывает, чем может обернуться для малокомплектных сельских школ и детских садов укрупнение и слияние образовательных учреждений, когда все в руках циничных и неграмотных чиновников. За красивыми словами «реорганизация» и «оптимизация расходов» скрывается банальная ликвидация.	2015-04-09 17:01:02	8	58	12	photo,link
146092	В Краснодаре отменили концерт Noize MC в целях борьбы с экстремизмом.	2015-04-09 16:05:24	50	55	12	photo,audio,audio,link,poll
146088	«Шалтай» выложил вторую часть переписки Прокопенко. Помимо информации о фабрикации уголовных дел и обсуждения акций против оппозиции, он просит найти компромат на Албурова про оскорбления ветеранов. Самое интересное, что подборку высказываний сотрудника ФБК так и не сделали, единственным твитом была фотография салюта к дню победы.	2015-04-09 15:00:17	0	44	9	photo,link
146080	Кудрин обвинил власти в популизме и страхе перед реформами. «Мир растет, мы стагнируем», — сказал Кудрин. Тормозят развитие экономики в том числе сложившаяся политическая система, отношение к предпринимательству, отсутствие политической воли решать системные проблемы.	2015-04-09 14:00:13	2	64	7	photo,link
146053	Никита Михалков и его брат задумали построить сеть быстрого питания под брендом жены последнего, Юлии Высоцкой, «Едим дома», в противовес Макдональдсу и прочим вражеским сетям. И попросили на это у президента почти миллиард. И, судя по реакции, получат.	2015-04-09 13:00:42	30	107	24	photo,link
146033	Вчера исполнилось 2 года со дня смерти Михаила Бекетова — человека, которого убили за то, что мешал вырубать Химкинский лес.	2015-04-09 12:00:29	10	116	24	photo,link
146017	Падение российского авторынка в марте ускорилось до 42,5%. Причем падение продаж новых легковых автомобилей и легкого коммерческого транспорта ускоряется третий месяц подряд, сообщила Ассоциация европейского бизнеса. В январе авторынок 2015 года сократился в годовом исчислении на 24,4%, в феврале — на 37,9%, в марте падение ускорилось аж до 42,5%.	2015-04-09 11:00:31	11	35	7	photo,link
